"time_id","time_actual","hours_24","hours_12","hour_minutes","day_minutes","minute_seconds","day_time_name","day_night"
909,00:09:09,"00","12","09",549,9,AM,Night
910,00:09:10,"00","12","09",550,10,AM,Night
911,00:09:11,"00","12","09",551,11,AM,Night
912,00:09:12,"00","12","09",552,12,AM,Night
913,00:09:13,"00","12","09",553,13,AM,Night
914,00:09:14,"00","12","09",554,14,AM,Night
915,00:09:15,"00","12","09",555,15,AM,Night
916,00:09:16,"00","12","09",556,16,AM,Night
917,00:09:17,"00","12","09",557,17,AM,Night
918,00:09:18,"00","12","09",558,18,AM,Night
919,00:09:19,"00","12","09",559,19,AM,Night
920,00:09:20,"00","12","09",560,20,AM,Night
921,00:09:21,"00","12","09",561,21,AM,Night
922,00:09:22,"00","12","09",562,22,AM,Night
923,00:09:23,"00","12","09",563,23,AM,Night
924,00:09:24,"00","12","09",564,24,AM,Night
925,00:09:25,"00","12","09",565,25,AM,Night
926,00:09:26,"00","12","09",566,26,AM,Night
927,00:09:27,"00","12","09",567,27,AM,Night
928,00:09:28,"00","12","09",568,28,AM,Night
929,00:09:29,"00","12","09",569,29,AM,Night
930,00:09:30,"00","12","09",570,30,AM,Night
931,00:09:31,"00","12","09",571,31,AM,Night
932,00:09:32,"00","12","09",572,32,AM,Night
933,00:09:33,"00","12","09",573,33,AM,Night
934,00:09:34,"00","12","09",574,34,AM,Night
935,00:09:35,"00","12","09",575,35,AM,Night
936,00:09:36,"00","12","09",576,36,AM,Night
937,00:09:37,"00","12","09",577,37,AM,Night
938,00:09:38,"00","12","09",578,38,AM,Night
939,00:09:39,"00","12","09",579,39,AM,Night
940,00:09:40,"00","12","09",580,40,AM,Night
941,00:09:41,"00","12","09",581,41,AM,Night
942,00:09:42,"00","12","09",582,42,AM,Night
943,00:09:43,"00","12","09",583,43,AM,Night
944,00:09:44,"00","12","09",584,44,AM,Night
945,00:09:45,"00","12","09",585,45,AM,Night
946,00:09:46,"00","12","09",586,46,AM,Night
947,00:09:47,"00","12","09",587,47,AM,Night
948,00:09:48,"00","12","09",588,48,AM,Night
949,00:09:49,"00","12","09",589,49,AM,Night
950,00:09:50,"00","12","09",590,50,AM,Night
951,00:09:51,"00","12","09",591,51,AM,Night
952,00:09:52,"00","12","09",592,52,AM,Night
953,00:09:53,"00","12","09",593,53,AM,Night
954,00:09:54,"00","12","09",594,54,AM,Night
955,00:09:55,"00","12","09",595,55,AM,Night
956,00:09:56,"00","12","09",596,56,AM,Night
957,00:09:57,"00","12","09",597,57,AM,Night
958,00:09:58,"00","12","09",598,58,AM,Night
959,00:09:59,"00","12","09",599,59,AM,Night
1000,00:10:00,"00","12","10",600,0,AM,Night
1001,00:10:01,"00","12","10",601,1,AM,Night
1002,00:10:02,"00","12","10",602,2,AM,Night
1003,00:10:03,"00","12","10",603,3,AM,Night
1004,00:10:04,"00","12","10",604,4,AM,Night
1005,00:10:05,"00","12","10",605,5,AM,Night
1006,00:10:06,"00","12","10",606,6,AM,Night
1007,00:10:07,"00","12","10",607,7,AM,Night
1008,00:10:08,"00","12","10",608,8,AM,Night
1009,00:10:09,"00","12","10",609,9,AM,Night
1010,00:10:10,"00","12","10",610,10,AM,Night
1011,00:10:11,"00","12","10",611,11,AM,Night
1012,00:10:12,"00","12","10",612,12,AM,Night
1013,00:10:13,"00","12","10",613,13,AM,Night
1014,00:10:14,"00","12","10",614,14,AM,Night
1015,00:10:15,"00","12","10",615,15,AM,Night
1016,00:10:16,"00","12","10",616,16,AM,Night
1017,00:10:17,"00","12","10",617,17,AM,Night
1018,00:10:18,"00","12","10",618,18,AM,Night
1019,00:10:19,"00","12","10",619,19,AM,Night
1020,00:10:20,"00","12","10",620,20,AM,Night
1021,00:10:21,"00","12","10",621,21,AM,Night
1022,00:10:22,"00","12","10",622,22,AM,Night
1023,00:10:23,"00","12","10",623,23,AM,Night
1024,00:10:24,"00","12","10",624,24,AM,Night
1025,00:10:25,"00","12","10",625,25,AM,Night
1026,00:10:26,"00","12","10",626,26,AM,Night
1027,00:10:27,"00","12","10",627,27,AM,Night
1028,00:10:28,"00","12","10",628,28,AM,Night
1029,00:10:29,"00","12","10",629,29,AM,Night
1030,00:10:30,"00","12","10",630,30,AM,Night
1031,00:10:31,"00","12","10",631,31,AM,Night
1032,00:10:32,"00","12","10",632,32,AM,Night
1033,00:10:33,"00","12","10",633,33,AM,Night
1034,00:10:34,"00","12","10",634,34,AM,Night
1035,00:10:35,"00","12","10",635,35,AM,Night
1036,00:10:36,"00","12","10",636,36,AM,Night
1037,00:10:37,"00","12","10",637,37,AM,Night
1038,00:10:38,"00","12","10",638,38,AM,Night
1039,00:10:39,"00","12","10",639,39,AM,Night
1040,00:10:40,"00","12","10",640,40,AM,Night
1041,00:10:41,"00","12","10",641,41,AM,Night
1042,00:10:42,"00","12","10",642,42,AM,Night
1043,00:10:43,"00","12","10",643,43,AM,Night
1044,00:10:44,"00","12","10",644,44,AM,Night
1045,00:10:45,"00","12","10",645,45,AM,Night
1046,00:10:46,"00","12","10",646,46,AM,Night
1047,00:10:47,"00","12","10",647,47,AM,Night
1048,00:10:48,"00","12","10",648,48,AM,Night
1049,00:10:49,"00","12","10",649,49,AM,Night
1050,00:10:50,"00","12","10",650,50,AM,Night
1051,00:10:51,"00","12","10",651,51,AM,Night
1052,00:10:52,"00","12","10",652,52,AM,Night
1053,00:10:53,"00","12","10",653,53,AM,Night
1054,00:10:54,"00","12","10",654,54,AM,Night
1055,00:10:55,"00","12","10",655,55,AM,Night
1056,00:10:56,"00","12","10",656,56,AM,Night
1057,00:10:57,"00","12","10",657,57,AM,Night
1058,00:10:58,"00","12","10",658,58,AM,Night
1059,00:10:59,"00","12","10",659,59,AM,Night
1100,00:11:00,"00","12","11",660,0,AM,Night
1101,00:11:01,"00","12","11",661,1,AM,Night
1102,00:11:02,"00","12","11",662,2,AM,Night
1103,00:11:03,"00","12","11",663,3,AM,Night
1104,00:11:04,"00","12","11",664,4,AM,Night
1105,00:11:05,"00","12","11",665,5,AM,Night
1106,00:11:06,"00","12","11",666,6,AM,Night
1107,00:11:07,"00","12","11",667,7,AM,Night
1108,00:11:08,"00","12","11",668,8,AM,Night
1109,00:11:09,"00","12","11",669,9,AM,Night
1110,00:11:10,"00","12","11",670,10,AM,Night
1111,00:11:11,"00","12","11",671,11,AM,Night
1112,00:11:12,"00","12","11",672,12,AM,Night
1113,00:11:13,"00","12","11",673,13,AM,Night
1114,00:11:14,"00","12","11",674,14,AM,Night
1115,00:11:15,"00","12","11",675,15,AM,Night
1116,00:11:16,"00","12","11",676,16,AM,Night
1117,00:11:17,"00","12","11",677,17,AM,Night
1118,00:11:18,"00","12","11",678,18,AM,Night
1119,00:11:19,"00","12","11",679,19,AM,Night
1120,00:11:20,"00","12","11",680,20,AM,Night
1121,00:11:21,"00","12","11",681,21,AM,Night
1122,00:11:22,"00","12","11",682,22,AM,Night
1123,00:11:23,"00","12","11",683,23,AM,Night
1124,00:11:24,"00","12","11",684,24,AM,Night
1125,00:11:25,"00","12","11",685,25,AM,Night
1126,00:11:26,"00","12","11",686,26,AM,Night
1127,00:11:27,"00","12","11",687,27,AM,Night
1128,00:11:28,"00","12","11",688,28,AM,Night
1129,00:11:29,"00","12","11",689,29,AM,Night
1130,00:11:30,"00","12","11",690,30,AM,Night
1131,00:11:31,"00","12","11",691,31,AM,Night
1132,00:11:32,"00","12","11",692,32,AM,Night
1133,00:11:33,"00","12","11",693,33,AM,Night
1134,00:11:34,"00","12","11",694,34,AM,Night
1135,00:11:35,"00","12","11",695,35,AM,Night
1136,00:11:36,"00","12","11",696,36,AM,Night
1137,00:11:37,"00","12","11",697,37,AM,Night
1138,00:11:38,"00","12","11",698,38,AM,Night
1139,00:11:39,"00","12","11",699,39,AM,Night
1140,00:11:40,"00","12","11",700,40,AM,Night
1141,00:11:41,"00","12","11",701,41,AM,Night
1142,00:11:42,"00","12","11",702,42,AM,Night
1143,00:11:43,"00","12","11",703,43,AM,Night
1144,00:11:44,"00","12","11",704,44,AM,Night
1145,00:11:45,"00","12","11",705,45,AM,Night
1146,00:11:46,"00","12","11",706,46,AM,Night
1147,00:11:47,"00","12","11",707,47,AM,Night
1148,00:11:48,"00","12","11",708,48,AM,Night
1149,00:11:49,"00","12","11",709,49,AM,Night
1150,00:11:50,"00","12","11",710,50,AM,Night
1151,00:11:51,"00","12","11",711,51,AM,Night
1152,00:11:52,"00","12","11",712,52,AM,Night
1153,00:11:53,"00","12","11",713,53,AM,Night
1154,00:11:54,"00","12","11",714,54,AM,Night
1155,00:11:55,"00","12","11",715,55,AM,Night
1156,00:11:56,"00","12","11",716,56,AM,Night
1157,00:11:57,"00","12","11",717,57,AM,Night
1158,00:11:58,"00","12","11",718,58,AM,Night
1159,00:11:59,"00","12","11",719,59,AM,Night
1200,00:12:00,"00","12","12",720,0,AM,Night
1201,00:12:01,"00","12","12",721,1,AM,Night
1202,00:12:02,"00","12","12",722,2,AM,Night
1203,00:12:03,"00","12","12",723,3,AM,Night
1204,00:12:04,"00","12","12",724,4,AM,Night
1205,00:12:05,"00","12","12",725,5,AM,Night
1206,00:12:06,"00","12","12",726,6,AM,Night
1207,00:12:07,"00","12","12",727,7,AM,Night
1208,00:12:08,"00","12","12",728,8,AM,Night
1209,00:12:09,"00","12","12",729,9,AM,Night
1210,00:12:10,"00","12","12",730,10,AM,Night
1211,00:12:11,"00","12","12",731,11,AM,Night
1212,00:12:12,"00","12","12",732,12,AM,Night
1213,00:12:13,"00","12","12",733,13,AM,Night
1214,00:12:14,"00","12","12",734,14,AM,Night
1215,00:12:15,"00","12","12",735,15,AM,Night
1216,00:12:16,"00","12","12",736,16,AM,Night
1217,00:12:17,"00","12","12",737,17,AM,Night
1218,00:12:18,"00","12","12",738,18,AM,Night
1219,00:12:19,"00","12","12",739,19,AM,Night
1220,00:12:20,"00","12","12",740,20,AM,Night
1221,00:12:21,"00","12","12",741,21,AM,Night
1222,00:12:22,"00","12","12",742,22,AM,Night
1223,00:12:23,"00","12","12",743,23,AM,Night
1224,00:12:24,"00","12","12",744,24,AM,Night
1225,00:12:25,"00","12","12",745,25,AM,Night
1226,00:12:26,"00","12","12",746,26,AM,Night
1227,00:12:27,"00","12","12",747,27,AM,Night
1228,00:12:28,"00","12","12",748,28,AM,Night
1229,00:12:29,"00","12","12",749,29,AM,Night
1230,00:12:30,"00","12","12",750,30,AM,Night
1231,00:12:31,"00","12","12",751,31,AM,Night
1232,00:12:32,"00","12","12",752,32,AM,Night
1233,00:12:33,"00","12","12",753,33,AM,Night
1234,00:12:34,"00","12","12",754,34,AM,Night
1235,00:12:35,"00","12","12",755,35,AM,Night
1236,00:12:36,"00","12","12",756,36,AM,Night
1237,00:12:37,"00","12","12",757,37,AM,Night
1238,00:12:38,"00","12","12",758,38,AM,Night
1239,00:12:39,"00","12","12",759,39,AM,Night
1240,00:12:40,"00","12","12",760,40,AM,Night
1241,00:12:41,"00","12","12",761,41,AM,Night
1242,00:12:42,"00","12","12",762,42,AM,Night
1243,00:12:43,"00","12","12",763,43,AM,Night
1244,00:12:44,"00","12","12",764,44,AM,Night
1245,00:12:45,"00","12","12",765,45,AM,Night
1246,00:12:46,"00","12","12",766,46,AM,Night
1247,00:12:47,"00","12","12",767,47,AM,Night
1248,00:12:48,"00","12","12",768,48,AM,Night
1249,00:12:49,"00","12","12",769,49,AM,Night
1250,00:12:50,"00","12","12",770,50,AM,Night
1251,00:12:51,"00","12","12",771,51,AM,Night
1252,00:12:52,"00","12","12",772,52,AM,Night
1253,00:12:53,"00","12","12",773,53,AM,Night
1254,00:12:54,"00","12","12",774,54,AM,Night
1255,00:12:55,"00","12","12",775,55,AM,Night
1256,00:12:56,"00","12","12",776,56,AM,Night
1257,00:12:57,"00","12","12",777,57,AM,Night
1258,00:12:58,"00","12","12",778,58,AM,Night
1259,00:12:59,"00","12","12",779,59,AM,Night
1300,00:13:00,"00","12","13",780,0,AM,Night
1301,00:13:01,"00","12","13",781,1,AM,Night
1302,00:13:02,"00","12","13",782,2,AM,Night
1303,00:13:03,"00","12","13",783,3,AM,Night
1304,00:13:04,"00","12","13",784,4,AM,Night
1305,00:13:05,"00","12","13",785,5,AM,Night
1306,00:13:06,"00","12","13",786,6,AM,Night
1307,00:13:07,"00","12","13",787,7,AM,Night
1308,00:13:08,"00","12","13",788,8,AM,Night
1309,00:13:09,"00","12","13",789,9,AM,Night
1310,00:13:10,"00","12","13",790,10,AM,Night
1311,00:13:11,"00","12","13",791,11,AM,Night
1312,00:13:12,"00","12","13",792,12,AM,Night
1313,00:13:13,"00","12","13",793,13,AM,Night
1314,00:13:14,"00","12","13",794,14,AM,Night
1315,00:13:15,"00","12","13",795,15,AM,Night
1316,00:13:16,"00","12","13",796,16,AM,Night
1317,00:13:17,"00","12","13",797,17,AM,Night
1318,00:13:18,"00","12","13",798,18,AM,Night
1319,00:13:19,"00","12","13",799,19,AM,Night
1320,00:13:20,"00","12","13",800,20,AM,Night
1321,00:13:21,"00","12","13",801,21,AM,Night
1322,00:13:22,"00","12","13",802,22,AM,Night
1323,00:13:23,"00","12","13",803,23,AM,Night
1324,00:13:24,"00","12","13",804,24,AM,Night
1325,00:13:25,"00","12","13",805,25,AM,Night
1326,00:13:26,"00","12","13",806,26,AM,Night
1327,00:13:27,"00","12","13",807,27,AM,Night
1328,00:13:28,"00","12","13",808,28,AM,Night
1329,00:13:29,"00","12","13",809,29,AM,Night
1330,00:13:30,"00","12","13",810,30,AM,Night
1331,00:13:31,"00","12","13",811,31,AM,Night
1332,00:13:32,"00","12","13",812,32,AM,Night
1333,00:13:33,"00","12","13",813,33,AM,Night
1334,00:13:34,"00","12","13",814,34,AM,Night
1335,00:13:35,"00","12","13",815,35,AM,Night
1336,00:13:36,"00","12","13",816,36,AM,Night
1337,00:13:37,"00","12","13",817,37,AM,Night
1338,00:13:38,"00","12","13",818,38,AM,Night
1339,00:13:39,"00","12","13",819,39,AM,Night
1340,00:13:40,"00","12","13",820,40,AM,Night
1341,00:13:41,"00","12","13",821,41,AM,Night
1342,00:13:42,"00","12","13",822,42,AM,Night
1343,00:13:43,"00","12","13",823,43,AM,Night
1344,00:13:44,"00","12","13",824,44,AM,Night
1345,00:13:45,"00","12","13",825,45,AM,Night
1346,00:13:46,"00","12","13",826,46,AM,Night
1347,00:13:47,"00","12","13",827,47,AM,Night
1348,00:13:48,"00","12","13",828,48,AM,Night
1349,00:13:49,"00","12","13",829,49,AM,Night
1350,00:13:50,"00","12","13",830,50,AM,Night
1351,00:13:51,"00","12","13",831,51,AM,Night
1352,00:13:52,"00","12","13",832,52,AM,Night
1353,00:13:53,"00","12","13",833,53,AM,Night
1354,00:13:54,"00","12","13",834,54,AM,Night
1355,00:13:55,"00","12","13",835,55,AM,Night
1356,00:13:56,"00","12","13",836,56,AM,Night
1357,00:13:57,"00","12","13",837,57,AM,Night
1358,00:13:58,"00","12","13",838,58,AM,Night
1359,00:13:59,"00","12","13",839,59,AM,Night
1400,00:14:00,"00","12","14",840,0,AM,Night
1401,00:14:01,"00","12","14",841,1,AM,Night
1402,00:14:02,"00","12","14",842,2,AM,Night
1403,00:14:03,"00","12","14",843,3,AM,Night
1404,00:14:04,"00","12","14",844,4,AM,Night
1405,00:14:05,"00","12","14",845,5,AM,Night
1406,00:14:06,"00","12","14",846,6,AM,Night
1407,00:14:07,"00","12","14",847,7,AM,Night
1408,00:14:08,"00","12","14",848,8,AM,Night
1409,00:14:09,"00","12","14",849,9,AM,Night
1410,00:14:10,"00","12","14",850,10,AM,Night
1411,00:14:11,"00","12","14",851,11,AM,Night
1412,00:14:12,"00","12","14",852,12,AM,Night
1413,00:14:13,"00","12","14",853,13,AM,Night
1414,00:14:14,"00","12","14",854,14,AM,Night
1415,00:14:15,"00","12","14",855,15,AM,Night
1416,00:14:16,"00","12","14",856,16,AM,Night
1417,00:14:17,"00","12","14",857,17,AM,Night
1418,00:14:18,"00","12","14",858,18,AM,Night
1419,00:14:19,"00","12","14",859,19,AM,Night
1420,00:14:20,"00","12","14",860,20,AM,Night
1421,00:14:21,"00","12","14",861,21,AM,Night
1422,00:14:22,"00","12","14",862,22,AM,Night
1423,00:14:23,"00","12","14",863,23,AM,Night
1424,00:14:24,"00","12","14",864,24,AM,Night
1425,00:14:25,"00","12","14",865,25,AM,Night
1426,00:14:26,"00","12","14",866,26,AM,Night
1427,00:14:27,"00","12","14",867,27,AM,Night
1428,00:14:28,"00","12","14",868,28,AM,Night
1429,00:14:29,"00","12","14",869,29,AM,Night
1430,00:14:30,"00","12","14",870,30,AM,Night
1431,00:14:31,"00","12","14",871,31,AM,Night
1432,00:14:32,"00","12","14",872,32,AM,Night
1433,00:14:33,"00","12","14",873,33,AM,Night
1434,00:14:34,"00","12","14",874,34,AM,Night
1435,00:14:35,"00","12","14",875,35,AM,Night
1436,00:14:36,"00","12","14",876,36,AM,Night
1437,00:14:37,"00","12","14",877,37,AM,Night
1438,00:14:38,"00","12","14",878,38,AM,Night
1439,00:14:39,"00","12","14",879,39,AM,Night
1440,00:14:40,"00","12","14",880,40,AM,Night
1441,00:14:41,"00","12","14",881,41,AM,Night
1442,00:14:42,"00","12","14",882,42,AM,Night
1443,00:14:43,"00","12","14",883,43,AM,Night
1444,00:14:44,"00","12","14",884,44,AM,Night
1445,00:14:45,"00","12","14",885,45,AM,Night
1446,00:14:46,"00","12","14",886,46,AM,Night
1447,00:14:47,"00","12","14",887,47,AM,Night
1448,00:14:48,"00","12","14",888,48,AM,Night
1449,00:14:49,"00","12","14",889,49,AM,Night
1450,00:14:50,"00","12","14",890,50,AM,Night
1451,00:14:51,"00","12","14",891,51,AM,Night
1452,00:14:52,"00","12","14",892,52,AM,Night
1453,00:14:53,"00","12","14",893,53,AM,Night
1454,00:14:54,"00","12","14",894,54,AM,Night
1455,00:14:55,"00","12","14",895,55,AM,Night
1456,00:14:56,"00","12","14",896,56,AM,Night
1457,00:14:57,"00","12","14",897,57,AM,Night
1458,00:14:58,"00","12","14",898,58,AM,Night
1459,00:14:59,"00","12","14",899,59,AM,Night
1500,00:15:00,"00","12","15",900,0,AM,Night
1501,00:15:01,"00","12","15",901,1,AM,Night
1502,00:15:02,"00","12","15",902,2,AM,Night
1503,00:15:03,"00","12","15",903,3,AM,Night
1504,00:15:04,"00","12","15",904,4,AM,Night
1505,00:15:05,"00","12","15",905,5,AM,Night
1506,00:15:06,"00","12","15",906,6,AM,Night
1507,00:15:07,"00","12","15",907,7,AM,Night
1508,00:15:08,"00","12","15",908,8,AM,Night
1509,00:15:09,"00","12","15",909,9,AM,Night
1510,00:15:10,"00","12","15",910,10,AM,Night
1511,00:15:11,"00","12","15",911,11,AM,Night
1512,00:15:12,"00","12","15",912,12,AM,Night
1513,00:15:13,"00","12","15",913,13,AM,Night
1514,00:15:14,"00","12","15",914,14,AM,Night
1515,00:15:15,"00","12","15",915,15,AM,Night
1516,00:15:16,"00","12","15",916,16,AM,Night
1517,00:15:17,"00","12","15",917,17,AM,Night
1518,00:15:18,"00","12","15",918,18,AM,Night
1519,00:15:19,"00","12","15",919,19,AM,Night
1520,00:15:20,"00","12","15",920,20,AM,Night
1521,00:15:21,"00","12","15",921,21,AM,Night
1522,00:15:22,"00","12","15",922,22,AM,Night
1523,00:15:23,"00","12","15",923,23,AM,Night
1524,00:15:24,"00","12","15",924,24,AM,Night
1525,00:15:25,"00","12","15",925,25,AM,Night
1526,00:15:26,"00","12","15",926,26,AM,Night
1527,00:15:27,"00","12","15",927,27,AM,Night
1528,00:15:28,"00","12","15",928,28,AM,Night
1529,00:15:29,"00","12","15",929,29,AM,Night
1530,00:15:30,"00","12","15",930,30,AM,Night
1531,00:15:31,"00","12","15",931,31,AM,Night
1532,00:15:32,"00","12","15",932,32,AM,Night
1533,00:15:33,"00","12","15",933,33,AM,Night
1534,00:15:34,"00","12","15",934,34,AM,Night
1535,00:15:35,"00","12","15",935,35,AM,Night
1536,00:15:36,"00","12","15",936,36,AM,Night
1537,00:15:37,"00","12","15",937,37,AM,Night
1538,00:15:38,"00","12","15",938,38,AM,Night
1539,00:15:39,"00","12","15",939,39,AM,Night
1540,00:15:40,"00","12","15",940,40,AM,Night
1541,00:15:41,"00","12","15",941,41,AM,Night
1542,00:15:42,"00","12","15",942,42,AM,Night
1543,00:15:43,"00","12","15",943,43,AM,Night
1544,00:15:44,"00","12","15",944,44,AM,Night
1545,00:15:45,"00","12","15",945,45,AM,Night
1546,00:15:46,"00","12","15",946,46,AM,Night
1547,00:15:47,"00","12","15",947,47,AM,Night
1548,00:15:48,"00","12","15",948,48,AM,Night
1549,00:15:49,"00","12","15",949,49,AM,Night
1550,00:15:50,"00","12","15",950,50,AM,Night
1551,00:15:51,"00","12","15",951,51,AM,Night
1552,00:15:52,"00","12","15",952,52,AM,Night
1553,00:15:53,"00","12","15",953,53,AM,Night
1554,00:15:54,"00","12","15",954,54,AM,Night
1555,00:15:55,"00","12","15",955,55,AM,Night
1556,00:15:56,"00","12","15",956,56,AM,Night
1557,00:15:57,"00","12","15",957,57,AM,Night
1558,00:15:58,"00","12","15",958,58,AM,Night
1559,00:15:59,"00","12","15",959,59,AM,Night
1600,00:16:00,"00","12","16",960,0,AM,Night
1601,00:16:01,"00","12","16",961,1,AM,Night
1602,00:16:02,"00","12","16",962,2,AM,Night
1603,00:16:03,"00","12","16",963,3,AM,Night
1604,00:16:04,"00","12","16",964,4,AM,Night
1605,00:16:05,"00","12","16",965,5,AM,Night
1606,00:16:06,"00","12","16",966,6,AM,Night
1607,00:16:07,"00","12","16",967,7,AM,Night
1608,00:16:08,"00","12","16",968,8,AM,Night
1609,00:16:09,"00","12","16",969,9,AM,Night
1610,00:16:10,"00","12","16",970,10,AM,Night
1611,00:16:11,"00","12","16",971,11,AM,Night
1612,00:16:12,"00","12","16",972,12,AM,Night
1613,00:16:13,"00","12","16",973,13,AM,Night
1614,00:16:14,"00","12","16",974,14,AM,Night
1615,00:16:15,"00","12","16",975,15,AM,Night
1616,00:16:16,"00","12","16",976,16,AM,Night
1617,00:16:17,"00","12","16",977,17,AM,Night
1618,00:16:18,"00","12","16",978,18,AM,Night
1619,00:16:19,"00","12","16",979,19,AM,Night
1620,00:16:20,"00","12","16",980,20,AM,Night
1621,00:16:21,"00","12","16",981,21,AM,Night
1622,00:16:22,"00","12","16",982,22,AM,Night
1623,00:16:23,"00","12","16",983,23,AM,Night
1624,00:16:24,"00","12","16",984,24,AM,Night
1625,00:16:25,"00","12","16",985,25,AM,Night
1626,00:16:26,"00","12","16",986,26,AM,Night
1627,00:16:27,"00","12","16",987,27,AM,Night
1628,00:16:28,"00","12","16",988,28,AM,Night
1629,00:16:29,"00","12","16",989,29,AM,Night
1630,00:16:30,"00","12","16",990,30,AM,Night
1631,00:16:31,"00","12","16",991,31,AM,Night
1632,00:16:32,"00","12","16",992,32,AM,Night
1633,00:16:33,"00","12","16",993,33,AM,Night
1634,00:16:34,"00","12","16",994,34,AM,Night
1635,00:16:35,"00","12","16",995,35,AM,Night
1636,00:16:36,"00","12","16",996,36,AM,Night
